Wall time,Step,Value
1789334831,213960,-339.4899902
1789334862,214400,-335.7099915
1789334865,214440,-338.75
1789334874,214560,-332.5100098
1789334923,215240,-336.7999878
1789334934,215400,-342.1700134
1789334946,215560,-347.1700134
1789334972,215920,-341.3099976
1789334986,216120,-343.4100037
1789334992,216200,-341.5700073
1789334997,216280,-342.7900085
1789335023,216640,-333.0700073
1789335038,216840,-331.9400024
1789335052,217040,-335.8099976
1789335092,217600,-347.1300049
1789335095,217640,-347.5400085
1789335101,217720,-353.5499878
1789335115,217920,-354.9599915
1789335141,218280,-354.769989
1789335158,218520,-355.5899963
1789335196,219040,-353.980011
1789335222,219400,-340.3099976
1789335242,219680,-334.1400146
1789335253,219840,-329.2799988
1789335270,220080,-326.1600037
1789335288,220320,-331.6300049
1789335302,220520,-344.2399902
1789335310,220640,-351.5299988
1789335316,220720,-351.3900146
1789335348,221160,-350.4100037
1789335359,221320,-351.4200134
1789335385,221680,-348.6400146
1789335408,222000,-348.7799988
1789335423,222200,-347.9400024
1789335437,222400,-356.5499878
1789335457,222680,-361.6700134
1789335471,222880,-366
1789335477,222960,-365.5400085
1789335483,223040,-366.3999939
1789335486,223080,-368.019989
1789335512,223440,-377.6000061
1789335515,223480,-376.9700012
1789335518,223520,-379.1799927
1789335535,223760,-378.6000061
1789335569,224240,-380.519989
1789335584,224440,-370.8800049
1789335607,224760,-368.480011
1789335613,224840,-364.4700012
1789335641,225240,-354.5799866
1789335647,225320,-350.3099976
1789335690,225920,-350.4299927
1789335722,226360,-345.3399963
1789335727,226440,-343.8200073
1789335739,226600,-345.7600098
1789335745,226680,-343.7399902
1789335773,227080,-346.1199951
1789335782,227200,-345.3099976
1789335880,228560,-339.75
1789335900,228840,-339.3699951
1789335909,228960,-341.730011
1789335920,229120,-349.1900024
1789335960,229680,-361.1600037
1789335992,230120,-371.1400146
1789336012,230400,-371.2600098
1789336033,230680,-374.3500061
1789336061,231080,-376.6099854
1789336070,231200,-373.4400024
1789336084,231400,-375.9700012
1789336099,231600,-376.8500061
1789336116,231840,-379.3699951
1789336122,231920,-379.1099854
1789336150,232320,-369.730011
1789336153,232360,-370.1400146
1789336202,233040,-372.0799866
1789336211,233160,-367.1600037
1789336231,233440,-367.3399963
1789336260,233840,-370.0299988
1789336265,233920,-364.3999939
1789336300,234400,-367.2900085
1789336308,234520,-369.3599854
1789336314,234600,-370.7799988
1789336334,234880,-364.2799988
1789336363,235280,-371.9899902
1789336386,235600,-375.5799866
1789336392,235680,-376.6900024
1789336397,235760,-371.7799988
1789336406,235880,-373.7799988
1789336412,235960,-379.1600037
1789336437,236320,-380.5599976
1789336466,236720,-381.8500061
1789336469,236760,-379.4599915
1789336492,237080,-380.9899902
1789336498,237160,-380.6700134
1789336509,237320,-378.269989
1789336512,237360,-373.8800049
1789336567,238120,-360.4700012
1789336581,238320,-353.8099976
1789336587,238400,-353.519989
1789336590,238440,-354.0799866
1789336598,238560,-354.1099854
1789336624,238920,-347.1900024
1789336676,239640,-342.9100037
1789336705,240040,-338.2900085
1789336734,240440,-343.4100037
1789336748,240640,-333.8800049
1789336759,240800,-335.3699951
1789336762,240840,-333.9599915
1789336774,241000,-335.6199951
1789336791,241240,-335.1000061
1789336794,241280,-335.6099854
1789336797,241320,-335.6400146
1789336805,241440,-335.4299927
1789336814,241560,-336.4100037
1789336854,242120,-348.269989
1789336869,242320,-356.6799927
1789336877,242440,-354.2200012
1789336926,243120,-370.3699951
1789336929,243160,-371
1789336941,243320,-371.1400146
1789336955,243520,-368.5
1789336975,243800,-368.4599915
1789337001,244160,-366.7900085
1789337007,244240,-364.25
1789337036,244640,-364.6700134
