Wall time,Step,Value
1789331373,218720,-554.4799805
1789331385,218880,-555.1199951
1789331421,219360,-557.9299927
1789331433,219520,-555.539978
1789331457,219840,-557.8800049
1789331469,220000,-558.6199951
1789331481,220160,-556.2000122
1789331505,220480,-556.960022
1789331517,220640,-556.789978
1789331529,220800,-554.6400146
1789331554,221120,-549.3800049
1789331566,221280,-546.7399902
1789331590,221600,-547.4899902
1789331602,221760,-548.4699707
1789331614,221920,-564.539978
1789331626,222080,-584.7299805
1789331638,222240,-585.0900269
1789331650,222400,-585.539978
1789331674,222720,-588.2999878
1789331686,222880,-586.5100098
1789331724,223360,-615.5100098
1789331784,224160,-626.6500244
1789331832,224800,-627.1199951
1789331928,226080,-595.4400024
1789331940,226240,-595.960022
1789331953,226400,-595.9199829
1789331964,226560,-593.0999756
1789331977,226720,-591.4899902
1789332013,227200,-562.1799927
1789332025,227360,-566.1199951
1789332049,227680,-568.4500122
1789332061,227840,-569.5200195
1789332085,228160,-553.8300171
1789332097,228320,-552.710022
1789332109,228480,-553.6199951
1789332121,228640,-553.2000122
1789332145,228960,-551.8599854
1789332157,229120,-552.0300293
1789332169,229280,-551.3699951
1789332181,229440,-552.6099854
1789332193,229600,-550.2999878
1789332217,229920,-549.5900269
1789332229,230080,-546.8599854
1789332241,230240,-546.6099854
1789332265,230560,-549.9000244
1789332290,230880,-549.8400269
1789332302,231040,-549.2700195
1789332362,231840,-546.5100098
1789332386,232160,-548.1500244
1789332434,232800,-550.789978
1789332446,232960,-548.9500122
1789332458,233120,-549.4899902
1789332506,233760,-547.4899902
1789332530,234080,-548.9500122
1789332567,234560,-544.1400146
1789332580,234720,-541.9299927
1789332616,235200,-543.2600098
1789332628,235360,-541.7999878
1789332665,235840,-544.3699951
1789332677,236000,-544.5100098
1789332713,236480,-543.2999878
1789332725,236640,-543.7399902
1789332737,236800,-541.9299927
1789332749,236960,-542.8800049
1789332761,237120,-543.2399902
1789332773,237280,-542.8900146
1789332785,237440,-543.3099976
1789332812,237760,-545.6599731
1789332825,237920,-546.3400269
1789332837,238080,-545.1400146
1789332849,238240,-545.1099854
1789332861,238400,-546.3900146
1789332873,238560,-546.6900024
1789332885,238720,-546.0900269
1789332897,238880,-546.1199951
1789332910,239040,-547.0200195
1789332958,239680,-544.6300049
1789332994,240160,-544.6300049
1789333006,240320,-544.1699829
1789333018,240480,-545.4500122
1789333030,240640,-546.5200195
1789333054,240960,-547.5999756
1789333066,241120,-547.8599854
1789333078,241280,-548.3200073
1789333090,241440,-546.6099854
1789333102,241600,-545.9500122
1789333114,241760,-544.8200073
1789333126,241920,-544.1799927
1789333138,242080,-543.6599731
1789333150,242240,-542.960022
1789333186,242720,-542.6699829
1789333211,243040,-541.8800049
1789333223,243200,-541.6599731
1789333271,243840,-548.4799805
1789333283,244000,-548.0700073
1789333295,244160,-548.25
1789333319,244480,-547.5599976
1789333331,244640,-546.2399902
1789333368,245120,-545.0100098
1789333405,245600,-551.2999878
1789333429,245920,-552.25
