Wall time,Step,Value
1789293103.38049,96680,-5954.66015625
1789293146.9857638,97000,-5945.669921875
1789293152.4381008,97040,-5944.5400390625
1789293212.0413089,97480,-5942.52001953125
1789293257.9920025,97800,-5942.77978515625
1789293293.2461026,98040,-5935.60009765625
1789293299.4767132,98080,-5936.740234375
1789293311.4546273,98160,-5943.58984375
1789293323.370369,98240,-5943.1201171875
1789293353.2853813,98440,-5948.47021484375
1789293492.2670562,99440,-5964.60986328125
1789293497.6046114,99480,-5963.56005859375
1789293551.8381634,99880,-5964.4501953125
1789293562.7343152,99960,-5966.89990234375
1789293584.6596227,100120,-5969.18994140625
1789293590.0805438,100160,-5969.1201171875
1789293666.3633103,100720,-5985.9599609375
1789293699.4451227,100960,-5994.89990234375
1789293726.5226874,101160,-5995.759765625
1789293737.2897294,101240,-5996.52978515625
1789293748.2132795,101320,-5996.2998046875
1789293759.173522,101400,-6001.60009765625
1789293830.7710896,101920,-5997.85986328125
1789293852.5193915,102080,-5999.39990234375
1789293863.5733745,102160,-5991.830078125
1789293880.349795,102280,-5989.740234375
1789293929.9468396,102640,-5982.02978515625
1789293935.4674788,102680,-5979.64013671875
1789293989.9755433,103080,-5969.830078125
1789294000.8892324,103160,-5971.93017578125
1789294066.4076962,103640,-5963.740234375
1789294072.1601012,103680,-5962.43994140625
1789294077.5476115,103720,-5960.1201171875
1789294099.1590972,103880,-5961.18994140625
1789294120.5602536,104040,-5959.919921875
1789294152.883297,104280,-5955.080078125
1789294245.2606382,104960,-5930.47998046875
1789294278.3227336,105200,-5935.5
1789294283.6182635,105240,-5937.75
1789294327.0964878,105560,-5936.759765625
1789294359.4715364,105800,-5935.0
1789294391.8674378,106040,-5936.419921875
1789294419.2966442,106240,-5935.64990234375
1789294522.1758628,107000,-5934.68017578125
1789294544.1131103,107160,-5940.080078125
1789294554.6146138,107240,-5943.4501953125
1789294582.138406,107440,-5948.740234375
1789294609.8689332,107640,-5949.39013671875
1789294680.8633044,108160,-5946.97998046875
1789294719.2486987,108440,-5946.10009765625
1789294800.6377418,109040,-5955.93994140625
1789294865.850703,109520,-5940.0498046875
1789294882.2543666,109640,-5943.02978515625
1789294914.6470213,109880,-5947.740234375
1789294958.2043645,110200,-5947.89013671875
1789294963.404867,110240,-5946.830078125
1789294968.9401708,110280,-5946.919921875
1789294974.5279984,110320,-5945.27978515625
1789295027.399031,110680,-5937.31982421875
1789295161.7418184,111600,-5931.22021484375
1789295167.514122,111640,-5931.08984375
1789295173.1959102,111680,-5936.1298828125
1789295213.87015,111960,-5936.43994140625
1789295279.4788532,112400,-5939.22998046875
1789295291.4275374,112480,-5941.669921875
1789295360.2998714,112960,-5930.5400390625
1789295365.9735754,113000,-5932.27001953125
1789295382.3122034,113120,-5932.580078125
