Wall time,Step,Value
1789289748.599187,67040,-5886.64990234375
1789289789.186578,67320,-5893.2001953125
1789289841.6173522,67680,-5900.35986328125
1789289864.0768845,67840,-5898.06982421875
1789289869.819547,67880,-5896.93017578125
1789289875.5261023,67920,-5898.91015625
1789289887.0923343,68000,-5901.3701171875
1789289904.6231852,68120,-5905.0400390625
1789289944.875631,68400,-5911.18994140625
1789289997.4578433,68760,-5916.490234375
1789290054.8419356,69160,-5923.68994140625
1789290077.8213437,69320,-5921.35986328125
1789290089.3200722,69400,-5919.81982421875
1789290106.913489,69520,-5921.0400390625
1789290136.0094934,69720,-5924.990234375
1789290153.476674,69840,-5925.68994140625
1789290158.9487238,69880,-5927.10009765625
1789290164.8220716,69920,-5926.3701171875
1789290193.8066597,70120,-5938.02978515625
1789290274.0365665,70680,-5933.81005859375
1789290325.941077,71040,-5937.60986328125
1789290360.865128,71280,-5934.009765625
1789290401.3905947,71560,-5937.2998046875
1789290407.340025,71600,-5939.580078125
1789290458.922129,71960,-5932.31982421875
1789290498.8000152,72240,-5933.5400390625
1789290569.8063028,72720,-5933.8701171875
1789290621.663233,73080,-5932.8798828125
1789290644.9775343,73240,-5927.72021484375
1789290702.5898979,73640,-5930.25
1789290726.2493026,73800,-5931.10009765625
1789290755.1477365,74000,-5928.52978515625
1789290778.0095284,74160,-5916.18017578125
1789290852.8677619,74680,-5902.47021484375
1789290870.061454,74800,-5896.6201171875
1789290904.147317,75040,-5901.5400390625
1789290909.7456756,75080,-5901.5
1789290915.522162,75120,-5900.41015625
1789291111.0931933,76480,-5894.56982421875
1789291145.5716677,76720,-5897.080078125
1789291185.6482475,77000,-5898.919921875
1789291220.2718854,77240,-5902.0400390625
1789291243.551959,77400,-5898.02978515625
1789291255.1023033,77480,-5897.240234375
1789291267.0480382,77560,-5900.89013671875
1789291301.8623176,77800,-5909.85986328125
1789291319.481274,77920,-5912.52978515625
1789291330.9412637,78000,-5911.4599609375
1789291347.9900472,78120,-5913.22021484375
1789291434.3555686,78720,-5921.7998046875
1789291445.7760227,78800,-5918.77978515625
1789291514.8070323,79280,-5928.22021484375
1789291520.370016,79320,-5927.16015625
1789291526.0379472,79360,-5927.06005859375
1789291606.8072748,79920,-5940.830078125
1789291629.884033,80080,-5937.64013671875
1789291652.8624609,80240,-5948.47021484375
1789291698.7165673,80560,-5940.6201171875
1789291721.629246,80720,-5941.2001953125
1789291767.4105344,81040,-5940.2998046875
1789291779.3635945,81120,-5941.97021484375
1789291796.373591,81240,-5940.08984375
1789291813.325669,81360,-5937.9599609375
1789291830.652661,81480,-5937.5400390625
1789291859.8908024,81680,-5934.8701171875
1789291970.4757175,82440,-5950.4599609375
1789292039.7402804,82920,-5960.580078125
1789292045.4436262,82960,-5957.7099609375
1789292062.854385,83080,-5954.9501953125
1789292068.4258933,83120,-5953.9501953125
1789292080.328621,83200,-5954.72998046875
1789292092.0717976,83280,-5951.35986328125
1789292115.471722,83440,-5947.77001953125
1789292138.239107,83600,-5929.5498046875
1789292167.2246218,83800,-5931.2001953125
1789292178.811727,83880,-5930.580078125
1789292266.2138174,84480,-5932.72998046875
1789292289.3294947,84640,-5934.56982421875
1789292330.0771933,84920,-5930.0
1789292444.1435177,85680,-5934.419921875
1789292461.9393923,85800,-5932.8798828125
1789292467.3886867,85840,-5932.18994140625
1789292491.0221307,86000,-5929.52001953125
1789292502.7102063,86080,-5927.43994140625
1789292531.5666306,86280,-5924.85009765625
1789292583.2961009,86640,-5932.52001953125
1789292606.4802449,86800,-5927.56005859375
1789292617.8468716,86880,-5925.66015625
1789292629.4527748,86960,-5934.3701171875
1789292652.5283048,87120,-5932.0
1789292710.0370274,87520,-5946.47998046875
1789292721.2779346,87600,-5945.8798828125
1789292732.7162743,87680,-5941.75
1789292738.401859,87720,-5939.9599609375
1789292761.891691,87880,-5941.93994140625
1789292779.4186826,88000,-5943.58984375
1789292826.2750564,88320,-5938.1201171875
1789292849.2069364,88480,-5939.89013671875
1789292931.4457958,89040,-5946.39990234375
1789292954.9541795,89200,-5956.4599609375
1789292966.8328304,89280,-5953.16015625
1789292997.983178,89480,-5955.9501953125
1789293004.4000928,89520,-5955.2998046875
1789293016.6691036,89600,-5951.27001953125
1789293035.2490346,89720,-5943.0400390625
1789293047.6612315,89800,-5942.02001953125
1789293060.1868346,89880,-5944.5400390625
1789293066.1770556,89920,-5941.33984375
1789293111.3112824,90200,-5937.4599609375
1789293131.048886,90320,-5935.89990234375
1789293161.098907,90520,-5937.25
1789293275.3469195,91280,-5934.56982421875
1789293333.6386623,91680,-5944.47021484375
1789293368.3838232,91920,-5941.919921875
1789293402.9411473,92160,-5933.68994140625
1789293426.2206318,92320,-5940.68017578125
1789293431.9551783,92360,-5939.89013671875
1789293496.1682158,92800,-5931.27978515625
1789293501.6829934,92840,-5933.580078125
1789293513.1150975,92920,-5933.27001953125
1789293587.7556288,93440,-5928.0400390625
1789293645.439475,93840,-5937.3701171875
1789293696.9245067,94200,-5947.27978515625
1789293796.0994575,94880,-5930.83984375
1789293901.097646,95600,-5919.6201171875
1789293906.864174,95640,-5918.06982421875
1789293918.31126,95720,-5911.27001953125
1789293964.5836368,96040,-5913.41015625
1789293976.3795218,96120,-5913.8798828125
1789294002.8659759,96280,-5916.0498046875
1789294060.58279,96680,-5909.66015625
1789294107.071828,97000,-5906.8798828125
1789294112.642869,97040,-5907.22998046875
1789294176.5020115,97480,-5904.31005859375
1789294222.7200673,97800,-5900.43017578125
1789294257.1192243,98040,-5904.47998046875
1789294262.7580218,98080,-5905.85009765625
1789294274.0912216,98160,-5902.58984375
1789294286.0070999,98240,-5901.169921875
1789294315.1467373,98440,-5899.93017578125
1789294460.5294228,99440,-5921.669921875
1789294466.141185,99480,-5919.35009765625
1789294522.5854986,99880,-5937.31005859375
1789294534.3435786,99960,-5941.77978515625
1789294557.508801,100120,-5942.22998046875
1789294563.2797887,100160,-5942.2998046875
1789294644.4601407,100720,-5948.2900390625
1789294679.5477605,100960,-5942.85986328125
1789294708.8856688,101160,-5947.1298828125
1789294720.39537,101240,-5951.18994140625
1789294731.9616263,101320,-5953.7900390625
1789294743.262192,101400,-5953.77978515625
1789294818.1260087,101920,-5947.22998046875
1789294841.290766,102080,-5945.18017578125
1789294852.2996562,102160,-5944.43017578125
1789294869.203568,102280,-5945.77001953125
1789294921.1148245,102640,-5957.2998046875
1789294926.8904657,102680,-5956.97998046875
1789294985.3753653,103080,-5955.2998046875
1789294997.0923204,103160,-5955.2099609375
1789295067.7808836,103640,-5961.81982421875
1789295073.6818922,103680,-5960.31005859375
1789295079.542562,103720,-5963.9599609375
1789295102.6610913,103880,-5966.8701171875
1789295125.8564405,104040,-5968.64013671875
1789295160.6109362,104280,-5960.97021484375
1789295258.150224,104960,-5957.56005859375
1789295293.1949203,105200,-5956.77001953125
1789295298.87564,105240,-5954.6201171875
1789295345.4903798,105560,-5944.5
1789295380.0297065,105800,-5947.47998046875
1789295414.3123114,106040,-5951.580078125
1789295443.2481315,106240,-5960.580078125
1789295551.8414662,107000,-5933.25
1789295575.8648067,107160,-5929.58984375
1789295587.4628236,107240,-5926.2998046875
1789295616.3512497,107440,-5917.2001953125
1789295645.3338068,107640,-5917.22021484375
1789295720.7631066,108160,-5908.85986328125
1789295761.7727487,108440,-5913.490234375
1789295848.453926,109040,-5915.8701171875
1789295918.4063964,109520,-5918.6201171875
1789295935.8117378,109640,-5916.25
1789295971.30451,109880,-5919.35986328125
1789296018.511929,110200,-5908.669921875
